sun_x,sun_y,sun_z
0.01690442108649736,0.00255387590082247,-0.0004442671831944298
0.016905620048215927,0.002552871323809816,-0.00044429436808834737
0.016906820708124715,0.0025518664069744414,-0.00044432159011412235
0.016908023072260997,0.002550861147811839,-0.00044434885006509975
0.016909227147167586,0.0025498555441230693,-0.0004443761487587085
0.016910432939898586,0.0025488495940905803,-0.0004444034870310303
0.01691164045801334,0.002547843296363856,-0.0004444308657294881
0.016912849709554974,0.0025468366501536703,-0.0004444582857034055
0.016914060703009312,0.0025458296553325667,-0.0004444857477922627
0.016915273447240316,0.002544822312537629,-0.0004445132528116036
0.016916487951398666,0.0025438146232699406,-0.00044454080153674696
0.016917704224801364,0.002542806589983369,-0.00044456839468471504
0.016918922276782582,0.002541798216153835,-0.00044459603289511037
0.016920142116518672,0.0025407895063194155,-0.00044462371671101026
0.016921363752834023,0.0025397804660818595,-0.0004446514465612525
0.01692258719399805,0.002538771102061812,-0.0004446792227456906
0.016923812447526963,0.0025377614218033656,-0.00044470704542502336
0.016925039520005854,0.0025367514336283002,-0.00044473491461659537
0.016926268416946694,0.002535741146446003,-0.0004447628301971078
0.016927499142695535,0.002534730569530584,-0.00044479079191251514
0.01692873170039761,0.00253371971228104,-0.00044481879939460865
0.016929966092023043,0.0025327085839825687,-0.00044484685218305393
0.016931202318449294,0.002531697193586729,-0.0004448749497510825
0.016932440379590876,0.0025306855495253015,-0.0004449030915327519
0.016933680274562792,0.0025296736595679836,-0.0004449312769497086
0.016934922001862612,0.0025286615307285845,-0.0004449595054356822
0.01693616555955639,0.002527649169219111,-0.0004449877764574144
0.016937410945456057,0.002526636580446917,-0.0004450160895312739
0.016938658157278953,0.0025256237690473226,-0.00044504444423532996
0.01693990719278373,0.0025246107389428345,-0.00044507284021707893
0.016941158049880115,0.002523597493420108,-0.0004451012771973136
0.016942410726712456,0.002522584035216693,-0.00044512975497078896
0.01694366522171901,0.002521570366610998,-0.00044515827340439116
0.016944921533669922,0.002520556489510485,-0.0004451868324334897
0.016946179661687315,0.0025195424055346302,-0.0004452154320570766
0.016947439605251146,0.00251852811609048,-0.0004452440723321944
0.016948701364194043,0.0025175136224396947,-0.0004452727533680484
0.01694996493868813,0.002516498925756729,-0.00044530147532009757
0.016951230329226203,0.0025154840271783877,-0.00044533023838433204
0.01695249753659935,0.0025144689278452778,-0.0004453590427918756
0.016953766561872474,0.0025134536289359317,-0.00044538788880399215
0.016955037406358984,0.0025124381316944245,-0.0004454167767075384
0.016956310071595437,0.002511422437452331,-0.0004454457068108714
0.016957584559316802,0.0025104065476458303,-0.0004454746794402011
0.016958860871432748,0.0025093904638286988,-0.0004455036949363667
0.016960139010005166,0.0025083741876818495,-0.00044553275365200376
0.016961418977227145,0.002507357721020003,-0.0004455618559490701
0.016962700775403402,0.002506341065795977,-0.0004455910021966948
0.016963984406932198,0.002505324224103032,-0.0004456201927693166
0.016965269874288716,0.0025043071981756117,-0.0004456494280450779
0.016966557180009778,0.002503289990388784,-0.00044567870840444803
0.01696784632667995,0.0025022726032566207,-0.0004457080342290452
0.01696913731691879,0.002501255039429723,-0.00044573740590063654
0.016970430153369315,0.002500237301692041,-0.0004457668238002933
0.016971724838687485,0.002499219392957131,-0.0004457962883076839
0.016973021375532697,0.002498201316263952,-0.00044582579980049017
0.01697431976655918,0.002497183074772281,-0.0004458553586539302
0.01697562001440826,0.00249616467175782,-0.0004458849652403817
0.016976922121701404,0.002495146110607035,-0.0004459146199290912
0.016978226091034016,0.0024941273948117875,-0.0004459443230859659
0.01697953192496995,0.0024931085279637647,-0.0004459740750734387
0.016980839626036703,0.0024920895137487504,-0.0004460038762504045
0.016982149196721225,0.0024910703559407475,-0.0004460337269722213
0.01698346063946643,0.0024900510583959687,-0.00044606362759077645
0.01698477395666829,0.0024890316250467007,-0.00044609357845461456
0.01698608915067357,0.0024880120598950624,-0.0004461235799091271
0.016987406223778232,0.0024869923670066533,-0.00044615363229680413
0.016988725178226454,0.0024859725505041188,-0.0004461837359575482
0.016990046016210382,0.0024849526145606245,-0.00044621389122905344
0.01699136873987058,0.002483932563393281,-0.0004462440984472491
0.016992693351297255,0.002482912401256515,-0.00044627435794681366
0.016994019852532297,0.002481892132435434,-0.00044630467006175886
0.016995348245572216,0.0024808717612392174,-0.00044633503512608836
0.016996678532372057,0.0024798512919945786,-0.0004463654534745342
0.016998010714850333,0.0024788307290393727,-0.0004463959254433717
0.016999344794895118,0.002477810076716427,-0.00044642645137131775
0.017000680774371422,0.0024767893393677033,-0.0004464570316005103
0.01700201865512988,0.0024757685213289355,-0.00044648766647757096
0.017003358439016986,0.002474747626924903,-0.0004465183563547471
0.017004700127886893,0.0024737266604655662,-0.0004465491015911257
0.017006043723614975,0.002472705626243323,-0.00044657990255391134
0.017007389228113252,0.0024716845285317176,-0.0004466107596197486
0.01700873664334767,0.0024706633715859973,-0.00044664167317606704
0.017010085971357468,0.002469642159646001,-0.000446672643622412
0.017011437214276445,0.002468620896941956,-0.0004467036713717151
0.017012790374356122,0.0024675995877038405,-0.0004467347568514399
0.017014145453990572,0.002466578236175118,-0.0004467659005045179
0.0170155024557425,0.002465556846631701,-0.0004467971027899687
0.017016861382369953,0.0024645354234071274,-0.0004468283641830655
0.01701822223685277,0.0024635139709249768,-0.0004468596851748803
0.01701958502241744,0.002462492493739555,-0.0004468910662710046
0.017020949742558696,0.002461470996585786,-0.00044692250798921145
0.017022316401055518,0.002460449484439039,-0.0004469540108557919
0.017023685001978803,0.0024594279625852087,-0.0004469855754002842
0.017025055549687303,0.0024584064367007335,-0.00044701720214831287
0.017026428048808044,0.002457384912941314,-0.00044704889161228776
0.0170278025041971,0.002456363398036861,-0.0004470806442797919
0.01702917892087673,0.002455341899388691,-0.00044711246059961845
0.017030557303945624,0.002454320425163243,-0.0004471443409656181
0.017031937658460155,0.0024532989843748625,-0.00044717628569878595
0.017033319989286897,0.0024522775869487293,-0.000447208295028334
0.01703470430092964,0.0024512562437542127,-0.00044724036907283914
0.017036090597337575,0.002450234966599259,-0.0004472725078228553
0.017037478881705346,0.0024492137681781908,-0.00044730471112657894
0.017038869156278544,0.002448192661968721,-0.0004473369786801731
0.017040261422180465,0.002447171662078801,-0.00044736931002413297
0.01704165567927556,0.0024461507830495725,-0.0004474017045466062
0.017043051926082756,0.0024451300396261992,-0.0004474341614939086
0.017044450159747142,0.0024441094465126106,-0.00044746667998769776
0.01704585037607226,0.0024430890181282956,-0.0004474992590475399
0.017047252569609,0.002442068768384774,-0.000447531897617049
0.017048656733791284,0.0024410487104963813,-0.0004475645945915083
0.017050062861104942,0.0024400288568352533,-0.00044759734884491996
0.017051470943274652,0.0024390092188349023,-0.0004476301592547319
0.01705288097145427,0.002437989806941566,-0.00044766302472297416
0.017054292936408356,0.002436970630608355,-0.000447695944193082
0.01705570682867568,0.0024359516983245427,-0.0004477289166622005
0.01705712263870925,0.002434933017671154,-0.00044776194118917854
0.017058540356990264,0.0024339145953940432,-0.00044779501689875146
0.017059959974116252,0.0024328964374866003,-0.0004478281429825633
0.017061381480865202,0.002431878549275621,-0.0004478613186977356
0.017062804868238676,0.0024308609355054383,-0.00044789454336365323
0.01706423012748746,0.0024298436004169277,-0.0004479278163575659
0.01706565725012316,0.002428826547819271,-0.00044796113710949816
0.017067086227919068,0.00242780978115341,-0.0004479945050968583
0.017068517052903208,0.002426793303546875,-0.0004480279198390346
0.017069949717345934,0.002425777117860205,-0.00044806138089218344
0.01707138421374406,0.002424761226725535,-0.0004480948878443429
0.017072820534803045,0.0024237456325780756,-0.00044812844031095204
0.01707425867341839,0.002422730337681331,-0.0004481620379308128
0.01707569862265712,0.0024217153441468877,-0.0004481956803625057
0.01707714037573992,0.0024207006539495686,-0.00044822936728124846
0.017078583926024293,0.0024196862689386924,-0.0004482630983761735
0.017080029266989098,0.002418672190846093,-0.0004482968733479957
0.017081476392220473,0.0024176584212914714,-0.00044833069190703523
0.017082925295399336,0.0024166449617855673,-0.00044836455377156114
0.01708437597029032,0.0024156318137315814,-0.0004483984586664219
0.01708582841073224,0.002414618978425193,-0.00044843240632193044
0.017087282610629934,0.002413606457053467,-0.0004484663964729742
0.017088738563947443,0.002412594250692897,-0.00044850042885832424
0.017090196264702432,0.0024115823603067747,-0.0004485345032201183
0.017091655706961785,0.002410570786742061,-0.000448568619303498
0.017093116884838232,0.0024095595307258764,-0.0004486027768563818
0.017094579792488022,0.002408548592861724,-0.00044863697562935674
0.01709604442410947,0.0024075379736255282,-0.00044867121537567795
0.01709751077394237,0.002406527673361556,-0.0004487054958513619
0.017098978836268194,0.002405517692278269,-0.00044873981681536516
0.01710044860541104,0.0024045080304441542,-0.00044877417802984167
0.017101920075739258,0.0024034986877835614,-0.00044880857926046943
0.017103393241667722,0.0024024896640725698,-0.0004488430202768451
0.017104868097660774,0.0024014809589349034,-0.00044887750085293967
0.017106344638235734,0.0024004725718379137,-0.000448912020767614
0.017107822857967015,0.0023994645020886354,-0.00044894657980519185
0.01710930275149087,0.0023984567488299297,-0.0004489811777560904
0.017110784313510662,0.002397449311036717,-0.00044901581441750564
0.017112267538802833,0.002396442187512326,-0.0004490504895941575
0.017113752422223412,0.0023954353768849443,-0.0004490852030990904
0.017115238958715282,0.0023944288776042147,-0.0004491199547545361
0.017116727143316066,0.0023934226879379844,-0.00044915474439283747
0.017118216971166816,0.002392416805969228,-0.00044918957185743745
0.01711970843752151,0.0023914112295932008,-0.00044922443700393507
0.0171212015377574,0.0023904059565148486,-0.0004492593397012107
0.017122696267386373,0.0023894009842465647,-0.0004492942798326253
0.017124192622067335,0.0023883963101063482,-0.0004493292572972914
0.017125690597619765,0.002387391931216496,-0.0004493642720114203
0.017127190190038548,0.0023863878445029465,-0.00044939932390974225
0.017128691395510168,0.0023853840466954617,-0.00044943441294699763
0.01713019421043045,0.0023843805343288457,-0.0004494695390994919
0.01713169863142388,0.0023833773037454827,-0.00044950470236670325
0.017133204655364703,0.002382374351099511,-0.0004495399027729269
0.01713471227939978,0.002381371672363039,-0.00044957514036892933
0.01713622150097335,0.002380369263334888,-0.00044961041523357894
0.01713773231785361,0.0023793671196524315,-0.0004496457274754028
0.017139244728161068,0.0023783652368072196,-0.0004496810772340058
0.01714075873039833,0.002377363610165164,-0.00044971646468126565
0.017142274323481095,0.0023763622349921806,-0.0004497518900221944
0.017143791506769507,0.0023753611064862633,-0.000449787353495328
0.0171453102800991,0.002374360219817021,-0.00044982285537247305
0.017146830643809945,0.002373359570173722,-0.0004498583959576058
0.017148352598772225,0.00237235915282277,-0.000449893975584684
0.017149876146405965,0.0023713589631753507,-0.0004499295946141042
0.017151401288692112,0.0023703589968655284,-0.00044996525342751783
0.017152928028171466,0.002369359249838461,-0.0004500009524207215
0.017154456367927656,0.0023683597184474383,-0.0004500366919943732
0.01715598631155005,0.0023673603995572018,-0.00045007247254236465
0.017157517863072572,0.0023663612906494724,-0.0004501082944378144
0.017159051026885093,0.0023653623899248534,-0.00045014415801685696
0.017160585807615484,0.0023643636963935413,-0.00045018006356066704
0.017162122209982675,0.002363365209945829,-0.00045021601127648585
0.017163660238624017,0.002362366931392618,-0.0004502520012787554
0.017165199897903917,0.0023613688624665613,-0.0004502880335717677
0.017166741191714543,0.002360371005776308,-0.00045032410803542755
0.017168284123282453,0.0023593733647098132,-0.00045036022441573265
0.017169828694996874,0.0023583759432876067,-0.0004503963823213396
0.017171374908275167,0.002357378745972539,-0.00045043258122710476
0.017172922763478423,0.0023563817774480437,-0.00045046882048480085
0.01717447225988537,0.0023553850423810928,-0.0004505050993404383
0.017176023395726655,0.0023543885451880217,-0.0004505414169568916
0.01717757616827505,0.002353392289820723,-0.000450577772439993
0.017179130573981634,0.002352396279587655,-0.0004506141648660003
0.017180686608644247,0.002351400517019249,-0.0004506505933083948
0.017182244267593016,0.002350405003781856,-0.00045068705686228465
0.01718380354587853,0.0023494097406391748,-0.0004507235546651714
0.017185364438450486,0.002348414727456047,-0.00045076008591338467
0.017186926940317957,0.002347419963236896,-0.0004507966498740011
0.01718849104668573,0.002346425446189975,-0.0004508332458924716
0.01719005675306458,0.002345431173808676,-0.00045086987339646047
0.017191624055355535,0.002344437142962108,-0.0004509065318965502
0.017193192949910143,0.0023434433499885826,-0.00045094322098451387
0.01719476343356972,0.0023424497907871687,-0.0004509799403298217
0.017196335503687092,0.002341456460904008,-0.0004510166896749705
0.01719790915813423,0.002340463355611308,-0.00045105346883012536
0.017199484395299076,0.0023394704699779734,-0.00045109027766745535
0.017201061214074394,0.002338477798931587,-0.00045112711611544875
